Time,JUNCTION-16,JUNCTION-20,JUNCTION-30,JUNCTION-45,JUNCTION-90,JUNCTION-23,416-B
1.692663397077864929e+01,2.905135068353930592e+02,2.618447100670626924e+02,2.151366735317789107e+02,4.229730329136497744e+02,2.585899276493087768e+02,2.342570764198252675e+02,3.791247094492024985e+02
1.693163002566967279e+01,2.893291998221715176e+02,2.610564551010618288e+02,2.153174708198037877e+02,4.217666633242883449e+02,2.571736238322736767e+02,2.350879481750555158e+02,3.791058983367132100e+02
1.693662608056069274e+01,2.885749274970899592e+02,2.601466861178050749e+02,2.161257413947022030e+02,4.196546384929405349e+02,2.560041001149304520e+02,2.361860679834601626e+02,3.793935967611124056e+02
1.694162213545171269e+01,2.869651917325404042e+02,2.585896391404839960e+02,2.167747462895077035e+02,4.178783958989445750e+02,2.550322063263719201e+02,2.369042913200430860e+02,3.822736658488517492e+02
1.694661819034273265e+01,2.862495219625247387e+02,2.569842352688771712e+02,2.172185122342273189e+02,4.155884680222406473e+02,2.542465643290359196e+02,2.377865420888182655e+02,3.831615291469524323e+02
1.695161424523375615e+01,2.845383151556740700e+02,2.559493561808402831e+02,2.177287713411949142e+02,4.141416948276751100e+02,2.532548947215718442e+02,2.383391559933726001e+02,3.841098507086913401e+02
1.695661030012477610e+01,2.812477713425970478e+02,2.546987683967592773e+02,2.178807744429132356e+02,4.128232268283295525e+02,2.520807991938963539e+02,2.393116072973668622e+02,3.862485243003527557e+02
1.696160635501579605e+01,2.777359747726039245e+02,2.538701719405165136e+02,2.184853635346732688e+02,4.126506402508684346e+02,2.512954509322340471e+02,2.405127795057459252e+02,3.877187640278328331e+02
1.696660240990681601e+01,2.758741466142681134e+02,2.533287959337017412e+02,2.189868370033492795e+02,4.119245799429127715e+02,2.511635616696588897e+02,2.415743368181352650e+02,3.863575997104613293e+02
1.697159846479783951e+01,2.756258656451702223e+02,2.527821950277131009e+02,2.196643164903612444e+02,4.107416529848960067e+02,2.508469991489843665e+02,2.424711459778993969e+02,3.833863105096540949e+02
1.697659451968885946e+01,2.770589212380292565e+02,2.528768119762160325e+02,2.203695035367751700e+02,4.096058728899620860e+02,2.504434838077022221e+02,2.429099785258502493e+02,3.817810963780847828e+02
1.698159057457987942e+01,2.778732705831319549e+02,2.529072668667660935e+02,2.209610692326489811e+02,4.078041667336898968e+02,2.503110414457900674e+02,2.434460411850454307e+02,3.799682455777154360e+02
1.698658662947089937e+01,2.791330507597137398e+02,2.530599120786622223e+02,2.212707473916727281e+02,4.060462607387205480e+02,2.506517196960050455e+02,2.443588160359339838e+02,3.760123984398725270e+02
1.699158268436192287e+01,2.802137227818220140e+02,2.531786503528569483e+02,2.217562188662095650e+02,4.051485272106496609e+02,2.511692211742794996e+02,2.446055039365305674e+02,3.733679840579530946e+02
1.699657873925294282e+01,2.813679351354479650e+02,2.533556373914116477e+02,2.223244163411504815e+02,4.041725731153114793e+02,2.519541287555187523e+02,2.453133483059466755e+02,3.684723483461309002e+02
1.700157479414396278e+01,2.811735565360963847e+02,2.538817025862745425e+02,2.232658974555626799e+02,4.034988564981820787e+02,2.529385189296775707e+02,2.461063054726593293e+02,3.651025419900431643e+02
1.700657084903498273e+01,2.808534136569455768e+02,2.544863966863777591e+02,2.245639420485046003e+02,4.032697323946821939e+02,2.539087441403544290e+02,2.469464015032970394e+02,3.627894587505741129e+02
1.701156690392600623e+01,2.794549936327037472e+02,2.545903017017728018e+02,2.259247001529357703e+02,4.024933774692816542e+02,2.545994649437598696e+02,2.471916032598830100e+02,3.636775457469751132e+02
1.701656295881702619e+01,2.788428301769426980e+02,2.548195627002261006e+02,2.281330850936682850e+02,4.014700295800307117e+02,2.552027525854886107e+02,2.471293169850605977e+02,3.659565545581992865e+02
1.702155901370804614e+01,2.790454397127886637e+02,2.550417648539571189e+02,2.300142306924808224e+02,3.993554842230896043e+02,2.561754488900195952e+02,2.472861366296565109e+02,3.670721219549323564e+02
1.702655506859906609e+01,2.796602893276382247e+02,2.553432830316340016e+02,2.321082525886165229e+02,3.967881083317298589e+02,2.573173799047132206e+02,2.476422455788515720e+02,3.674947419085222009e+02
1.703155112349008959e+01,2.801391954881108859e+02,2.555830777234411073e+02,2.329418401790187261e+02,3.944454266530404425e+02,2.584688914039948600e+02,2.483117088107103427e+02,3.676585397057583577e+02
1.703654717838110955e+01,2.795794679534632223e+02,2.560623426102109192e+02,2.335439328451924723e+02,3.926013446055881104e+02,2.597776377766472251e+02,2.491309636418802143e+02,3.660223609302668137e+02
